company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob
RAIT Financial Trust,COO,risk_constraint,2,0.2018138617277145,-0.05111385824969148,0.04478673988404042,-0.09682699963860113,-0.0008113845940482317,-0.10396550259830041,-0.12317417834542045,0.01920867574712004,0.1478040040698024,0.002419486004240277
RAIT Financial Trust,COO,risk_constraint,3,0.2018138617277145,0.006942809571483227,0.07856594462829591,0.13860916836457016,-0.002003637943594765,0.22211428462075455,0.2631521401156536,-0.04103785549489902,0.3090057209640386,-0.008762451550540682
RAIT Financial Trust,COO,risk_external,1,0.3558447062969208,0.0866848188653137,-0.23413832651803945,-0.07065404467730294,0.0041294631971104945,-0.2139780891329182,-0.15915118433626854,-0.054826904796649645,0.543190274966159,-0.013604452099088178
RAIT Financial Trust,COO,risk_external,2,0.3558447062969208,-0.1245550975373815,0.08501065354276216,-0.16373537724438952,-0.0011902507972920953,-0.20447007203630096,-0.1520793753125131,-0.05239069672378788,0.1478040040698024,-0.006599026353735324
RAIT Financial Trust,COO,risk_external,3,0.3558447062969208,0.03787027867206816,0.14912767297527532,0.23438942192169612,-0.0029392123998186245,0.41844816116922096,0.31123055964878305,0.10721760152043791,0.3090057209640386,0.022893229369765483
RAIT Financial Trust,CTO,risk_uncertainty,1,0.2510038018226623,-0.06826349289659453,-0.07461228169573983,-0.001443566448132186,0.08956529209769373,-0.054754048942772804,-0.05200267897777006,-0.002751369965002741,0.543190274966159,-0.0006827100861261281
RAIT Financial Trust,CTO,risk_uncertainty,2,0.2510038018226623,-0.06768634698824688,0.027090134808761532,-0.003345355500053865,-0.025815742928420843,-0.06975731060796006,-0.06625203249698956,-0.0035052781109704972,0.1478040040698024,-0.0004415177517760155
RAIT Financial Trust,CTO,risk_uncertainty,3,0.2510038018226623,0.1359498398848423,0.04752214688697768,0.004788921948186126,-0.06374954916927779,0.1245113595507283,0.11825471147475529,0.006256648075973009,0.3090057209640386,0.0013359269136593067
RAIT Financial Trust,CTO,risk_legal,1,0.2662358582019806,-0.058690848436632186,-0.08482169939466021,-0.000902340246031227,0.09362076546413842,-0.050794122613185194,-0.04585878584807488,-0.004935336765110314,0.543190274966159,-0.001224627814808087
RAIT Financial Trust,CTO,risk_legal,2,0.2662358582019806,-0.07581829131269033,0.0307969575395091,-0.0020911049220396598,-0.026984667356948322,-0.07409710605216921,-0.06689756892319,-0.007199537128979208,0.1478040040698024,-0.0009068391569463127
RAIT Financial Trust,CTO,risk_legal,3,0.2662358582019806,0.1345091397493214,0.05402474185515041,0.002993445168070934,-0.0666360981071952,0.12489122866534755,0.11275635477125871,0.012134873894088835,0.3090057209640386,0.0025910526582484618
RAIT Financial Trust,CTO,risk_constraint,1,0.2411935329437255,-0.05990046725765278,-0.07454575547913254,-0.00138980806944921,0.08449079121848288,-0.05134523958775167,-0.04840265848455799,-0.0029425811031936755,0.543190274966159,-0.0007301561854450462
RAIT Financial Trust,CTO,risk_constraint,2,0.2411935329437255,-0.06226893872726152,0.02706598055244811,-0.003220774544301003,-0.024353100345344554,-0.06277683306445897,-0.059179110584693065,-0.003597722479765905,0.1478040040698024,-0.00045316185777352814
RAIT Financial Trust,CTO,risk_constraint,3,0.2411935329437255,0.12216940598491392,0.047479774926683815,0.004610582613750285,-0.06013769087314294,0.11412207265220509,0.10758176906924585,0.006540303582959234,0.3090057209640386,0.0013964933737493032
RAIT Financial Trust,CTO,risk_external,1,0.2415668368339538,0.04654469625945472,-0.07635088484956036,-0.003093580868769836,0.07939968144157349,0.04649991198269801,0.05656805658924203,-0.010068144606544017,0.543190274966159,-0.002498255036180542
RAIT Financial Trust,CTO,risk_external,2,0.2415668368339538,-0.06310994582952388,0.027721384688077652,-0.007169138481703564,-0.02288567051686028,-0.06544337014001007,-0.07961314565172223,0.014169775511712154,0.1478040040698024,0.0017847963068955603
RAIT Financial Trust,CTO,risk_external,3,0.2415668368339538,0.016565249570069444,0.04862950016148208,0.01026271935047356,-0.05651401092471755,0.01894345815730753,0.02304508906247471,-0.004101630905167179,0.3090057209640386,-0.0008757850928442177
RAIT Financial Trust,IR,risk_uncertainty,1,0.2564570307731628,0.027929809909690063,0.06870372242126922,-0.03493910146092524,0.08659574881898542,0.14829017968901947,0.1394345613157761,0.008855618373243362,0.543190274966159,0.0021973853241111017
RAIT Financial Trust,IR,risk_uncertainty,2,0.2564570307731628,-0.07699996341480231,-0.02494486242688092,-0.08096871147876898,-0.024959820236689596,-0.2078733575571418,-0.19545954075314795,-0.012413816803993866,0.1478040040698024,-0.00156361929431648
RAIT Financial Trust,IR,risk_uncertainty,3,0.2564570307731628,0.0490701535051126,-0.043758859994387736,0.11590781293969604,-0.06163592858230057,0.05958317786812035,0.05602497943737,0.0035581984307503506,0.3090057209640386,0.0007597507467351773
RAIT Financial Trust,IR,risk_legal,1,0.2756685018539428,0.005453111626777218,0.06888672806333497,-0.037006859185151585,0.09172705343439197,0.1290600339393526,0.11507084777106394,0.013989186168288648,0.543190274966159,0.003471201116269098
RAIT Financial Trust,IR,risk_legal,2,0.2756685018539428,-0.10436096330482501,-0.025011307888695666,-0.08576058280860614,-0.026438835575513752,-0.24157168957764058,-0.21538704329064454,-0.026184646286996044,0.1478040040698024,-0.0032981651651268905
