company_id,risk_bucket,z_label,C_prob
Electroglas,risk_external,1,-0.00554759203258632
Electroglas,risk_external,2,0.012981675571777148
Electroglas,risk_external,3,-0.0005306987786576409
Electroglas,risk_legal,1,0.000979054878564452
Electroglas,risk_legal,2,-0.006142879066306902
Electroglas,risk_legal,3,0.0030142792549167716
Electroglas,risk_uncertainty,1,0.00046010083860386947
Electroglas,risk_uncertainty,2,0.0004927562473175198
Electroglas,risk_uncertainty,3,-0.001145982489104474
Empresas ICA SAB de CV,risk_constraint,1,0.02031238801913608
Empresas ICA SAB de CV,risk_constraint,2,-0.0051973003366579396
Empresas ICA SAB de CV,risk_constraint,3,-0.01021271370838393
Empresas ICA SAB de CV,risk_external,1,-0.016251362448045346
Empresas ICA SAB de CV,risk_external,2,0.00493539062274671
Empresas ICA SAB de CV,risk_external,3,0.007064528559036764
Empresas ICA SAB de CV,risk_legal,1,0.015417800929457057
Empresas ICA SAB de CV,risk_legal,2,-0.0051767140584134
Empresas ICA SAB de CV,risk_legal,3,-0.0059982631942592825
Empresas ICA SAB de CV,risk_uncertainty,1,0.0005706045143134391
Empresas ICA SAB de CV,risk_uncertainty,2,0.007016164442850302
Empresas ICA SAB de CV,risk_uncertainty,3,-0.010482768936766976
Encore Wire Corp. (Delaware),risk_constraint,1,0.014591018193070796
Encore Wire Corp. (Delaware),risk_constraint,2,-0.004486144061157346
Encore Wire Corp. (Delaware),risk_constraint,3,-0.003383931899356034
Encore Wire Corp. (Delaware),risk_external,1,-0.022489056323447297
Encore Wire Corp. (Delaware),risk_external,2,0.009218379676993602
Encore Wire Corp. (Delaware),risk_external,3,0.003359714759434866
Encore Wire Corp. (Delaware),risk_legal,1,0.014994962249202501
Encore Wire Corp. (Delaware),risk_legal,2,-0.0044832628011428005
Encore Wire Corp. (Delaware),risk_legal,3,-0.003579981826875194
Encore Wire Corp. (Delaware),risk_uncertainty,1,0.0115025183504424
Encore Wire Corp. (Delaware),risk_uncertainty,2,-0.00349032154981115
Encore Wire Corp. (Delaware),risk_uncertainty,3,-0.002704894981822658
Energy Conversion Devices,risk_constraint,1,0.005236961270130941
Energy Conversion Devices,risk_constraint,2,-0.004301211568004419
Energy Conversion Devices,risk_constraint,3,1.956466673843356e-05
Energy Conversion Devices,risk_external,1,0.008396005651041802
Energy Conversion Devices,risk_external,2,-0.002790273849710089
Energy Conversion Devices,risk_external,3,-0.002380881533613528
Energy Conversion Devices,risk_legal,1,0.00819110617765484
Energy Conversion Devices,risk_legal,2,-0.0034667066326512386
Energy Conversion Devices,risk_legal,3,-0.001885321079817922
Energy Conversion Devices,risk_uncertainty,1,0.009946315562081953
Energy Conversion Devices,risk_uncertainty,2,-0.004252051936352325
Energy Conversion Devices,risk_uncertainty,3,-0.00226434580061834
Essential Energy Services Ltd.,risk_constraint,1,-0.00499647134706529
Essential Energy Services Ltd.,risk_constraint,2,8.824990634694723e-05
Essential Energy Services Ltd.,risk_constraint,3,0.005629034406923817
Essential Energy Services Ltd.,risk_external,1,0.012659267923220297
Essential Energy Services Ltd.,risk_external,2,-0.003713029493006815
Essential Energy Services Ltd.,risk_external,3,-0.0008646096447452085
Essential Energy Services Ltd.,risk_legal,1,-0.006540561627516122
Essential Energy Services Ltd.,risk_legal,2,0.0009982683856159763
Essential Energy Services Ltd.,risk_legal,3,0.0039793926760309595
Essential Energy Services Ltd.,risk_uncertainty,1,-0.008781191787060699
Essential Energy Services Ltd.,risk_uncertainty,2,0.0007078998590421764
Essential Energy Services Ltd.,risk_uncertainty,3,0.00777047681862711
Exide Technologies LLC,risk_constraint,1,0.0008683762645351299
Exide Technologies LLC,risk_constraint,2,-0.008572650625768476
Exide Technologies LLC,risk_constraint,3,0.005100318383442668
Exide Technologies LLC,risk_external,1,-0.005275469781894147
Exide Technologies LLC,risk_external,2,0.024040585387968386
Exide Technologies LLC,risk_external,3,-0.009346894666995143
Exide Technologies LLC,risk_legal,1,0.00132988017188282
Exide Technologies LLC,risk_legal,2,-0.013423849851371314
Exide Technologies LLC,risk_legal,3,0.008038731296617854
Exide Technologies LLC,risk_uncertainty,1,-0.0015926249167295958
Exide Technologies LLC,risk_uncertainty,2,-0.0009045989867094623
Exide Technologies LLC,risk_uncertainty,3,0.003477144053544061
FLYHT Aerospace Solutions Ltd.,risk_constraint,1,-0.010607173342875628
FLYHT Aerospace Solutions Ltd.,risk_constraint,2,0.012890040262974639
FLYHT Aerospace Solutions Ltd.,risk_constraint,3,-0.004154269703723115
FLYHT Aerospace Solutions Ltd.,risk_external,1,-0.0024480280167595105
FLYHT Aerospace Solutions Ltd.,risk_external,2,-0.017323871481773674
FLYHT Aerospace Solutions Ltd.,risk_external,3,0.02073061948638794
FLYHT Aerospace Solutions Ltd.,risk_legal,1,-0.007753158771214908
FLYHT Aerospace Solutions Ltd.,risk_legal,2,0.012301515395789884
FLYHT Aerospace Solutions Ltd.,risk_legal,3,-0.006113514676375591
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,1,-0.008835615372346948
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,2,0.011173431843367006
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,3,-0.003926551360068699
Fleetwood Enterprises,risk_constraint,1,-0.00017650452520819786
Fleetwood Enterprises,risk_constraint,2,-0.005327648423689858
Fleetwood Enterprises,risk_constraint,3,0.0043914746206551065
Fleetwood Enterprises,risk_external,1,-0.0007535195304866488
Fleetwood Enterprises,risk_external,2,0.013243789240133818
Fleetwood Enterprises,risk_external,3,-0.008890083844315985
Fleetwood Enterprises,risk_legal,1,0.0009355663601501206
Fleetwood Enterprises,risk_legal,2,-0.011244095285008046
Fleetwood Enterprises,risk_legal,3,0.007044957314743957
Fleetwood Enterprises,risk_uncertainty,1,-0.0026323423203800066
Fleetwood Enterprises,risk_uncertainty,2,0.0012626279806290533
Fleetwood Enterprises,risk_uncertainty,3,0.0035044906596146054
Foundation HealthCare,risk_constraint,1,0.013815714066153876
Foundation HealthCare,risk_constraint,2,-0.004327163309404331
Foundation HealthCare,risk_constraint,3,-0.006387952267740873
Foundation HealthCare,risk_external,1,-0.01958234965726058
Foundation HealthCare,risk_external,2,0.012416808073762485
Foundation HealthCare,risk_external,3,-0.000600850148851434
Foundation HealthCare,risk_legal,1,0.009241625228743996
Foundation HealthCare,risk_legal,2,0.0001800530181133447
Foundation HealthCare,risk_legal,3,-0.008997388691143613
Foundation HealthCare,risk_uncertainty,1,0.03420227527025267
Foundation HealthCare,risk_uncertainty,2,-0.009019825413238694
Foundation HealthCare,risk_uncertainty,3,-0.018414768033388058
Fraser Papers,risk_constraint,1,-0.0007157036218452813
Fraser Papers,risk_constraint,2,0.0006407412321254463
Fraser Papers,risk_constraint,3,0.0006616973045167033
Fraser Papers,risk_external,1,0.004038085186249126
Fraser Papers,risk_external,2,-0.007015069625389636
Fraser Papers,risk_external,3,-0.0011769877092269077
Fraser Papers,risk_legal,1,-0.000290501806432382
Fraser Papers,risk_legal,2,-0.0016436141030286718
Fraser Papers,risk_legal,3,0.001699952830327432
Fraser Papers,risk_uncertainty,1,-0.0019247210609140072
Fraser Papers,risk_uncertainty,2,0.005745492081278057
Fraser Papers,risk_uncertainty,3,-0.0012449082864826229
Frozen Food Express Industries,risk_constraint,1,0.0035129063945756427
Frozen Food Express Industries,risk_constraint,2,0.004016803161327387
Frozen Food Express Industries,risk_constraint,3,-0.0037031204109963236
Frozen Food Express Industries,risk_external,1,-0.03573914314725524
Frozen Food Express Industries,risk_external,2,0.02140776604095507
Frozen Food Express Industries,risk_external,3,0.005164587937531346
Frozen Food Express Industries,risk_legal,1,0.021988129886629487
Frozen Food Express Industries,risk_legal,2,-0.005912066295699634
Frozen Food Express Industries,risk_legal,3,-0.0069669223374011135
Frozen Food Express Industries,risk_uncertainty,1,0.016247472454215296
Frozen Food Express Industries,risk_uncertainty,2,-0.003844379699101174
Frozen Food Express Industries,risk_uncertainty,3,-0.005421639070868698
GSE Systems,risk_constraint,1,-0.005994352124826224
GSE Systems,risk_constraint,2,0.003503125647660141
GSE Systems,risk_constraint,3,0.0009738921492751657
GSE Systems,risk_external,1,0.0066522764092500014
GSE Systems,risk_external,2,-0.01347601015381537
GSE Systems,risk_external,3,0.014176412473003462
GSE Systems,risk_legal,1,-0.01324742641287679
GSE Systems,risk_legal,2,0.010206789143113649
GSE Systems,risk_legal,3,-0.0017699563541326126
GSE Systems,risk_uncertainty,1,-0.009375332001324847
GSE Systems,risk_uncertainty,2,0.004907031906256216
GSE Systems,risk_uncertainty,3,0.002433295000361328
GTT Communications,risk_constraint,1,0.005803600170596956
GTT Communications,risk_constraint,2,-0.0013596996665311864
GTT Communications,risk_constraint,3,-0.004233455807635258
GTT Communications,risk_external,1,-0.007744466640432236
GTT Communications,risk_external,2,0.010429082782619234
GTT Communications,risk_external,3,-0.0076160812005097835
GTT Communications,risk_legal,1,-0.001610610088123195
GTT Communications,risk_legal,2,0.004478860280829594
GTT Communications,risk_legal,3,-0.005140864029208628
GTT Communications,risk_uncertainty,1,0.005043152543444971
GTT Communications,risk_uncertainty,2,-0.005725040099171424
GTT Communications,risk_uncertainty,3,0.0033175752385544216
GeoPharma,risk_constraint,1,0.001248896846824969
GeoPharma,risk_constraint,2,-0.0040102625101552155
GeoPharma,risk_constraint,3,0.0009186373511747069
GeoPharma,risk_external,1,-0.008192686739143706
GeoPharma,risk_external,2,0.020799872459988086
GeoPharma,risk_external,3,-0.0018273498541568143
GeoPharma,risk_legal,1,0.001380134653893064
GeoPharma,risk_legal,2,-0.0078738621631753
GeoPharma,risk_legal,3,0.0036395973406522972
GeoPharma,risk_uncertainty,1,0.0010519527997594647
GeoPharma,risk_uncertainty,2,-0.002981334098651473
GeoPharma,risk_uncertainty,3,0.0004714453263291654
Geokinetics,risk_constraint,1,0.001069727558916125
Geokinetics,risk_constraint,2,-0.007188604143230378
Geokinetics,risk_constraint,3,0.0033791967765395858
Geokinetics,risk_external,1,-0.0049253195822926525
Geokinetics,risk_external,2,0.023086498955473277
Geokinetics,risk_external,3,-0.005934514864228501
Geokinetics,risk_legal,1,0.0006872300443723022
Geokinetics,risk_legal,2,-0.009565947800404396
Geokinetics,risk_legal,3,0.006927117191420984
Geokinetics,risk_uncertainty,1,-0.00021888512896907835
Geokinetics,risk_uncertainty,2,-0.002242167957023724
Geokinetics,risk_uncertainty,3,0.002877900190494112
Greenhill & Co.,risk_constraint,1,0.022330821284033884
Greenhill & Co.,risk_constraint,2,-0.0032369620166036754
Greenhill & Co.,risk_constraint,3,-0.016825188634707187
Greenhill & Co.,risk_external,1,-0.006315785320498137
Greenhill & Co.,risk_external,2,0.00788976869803183
Greenhill & Co.,risk_external,3,-0.0030389313409619634
Greenhill & Co.,risk_legal,1,0.016329258581897776
Greenhill & Co.,risk_legal,2,-0.00015057851554862783
Greenhill & Co.,risk_legal,3,-0.014781377110591354
Greenhill & Co.,risk_uncertainty,1,0.02152229043451847
Greenhill & Co.,risk_uncertainty,2,-0.00012915479501547254
Greenhill & Co.,risk_uncertainty,3,-0.01955964435923542
Guaranty Financial Group,risk_constraint,1,0.0013419173644394343
Guaranty Financial Group,risk_constraint,2,-0.008413441820760825
Guaranty Financial Group,risk_constraint,3,0.0041193949536880315
Guaranty Financial Group,risk_external,1,-0.007697045304377611
Guaranty Financial Group,risk_external,2,0.027933348783532527
Guaranty Financial Group,risk_external,3,-0.007917808296589383
Guaranty Financial Group,risk_legal,1,0.0022718768956480877
Guaranty Financial Group,risk_legal,2,-0.016218775731361795
Guaranty Financial Group,risk_legal,3,0.008500580119542734
Guaranty Financial Group,risk_uncertainty,1,-0.0021647189361586852
Guaranty Financial Group,risk_uncertainty,2,0.001370116369466008
Guaranty Financial Group,risk_uncertainty,3,0.00278653377898002
HNI HoldCo,risk_constraint,1,-0.03486408150182856
HNI HoldCo,risk_constraint,2,0.023552379785945363
HNI HoldCo,risk_constraint,3,0.005779923831413516
HNI HoldCo,risk_external,1,0.018417969900121046
HNI HoldCo,risk_external,2,-0.07460579242076898
HNI HoldCo,risk_external,3,0.04872058550513267
HNI HoldCo,risk_legal,1,-0.034625013751563405
HNI HoldCo,risk_legal,2,0.024729374107658287
HNI HoldCo,risk_legal,3,0.004625500326925699
HNI HoldCo,risk_uncertainty,1,-0.03016008203859305
HNI HoldCo,risk_uncertainty,2,0.01603324026802371
HNI HoldCo,risk_uncertainty,3,0.008615850279199951
Hamilton Thorne Ltd.,risk_constraint,1,-0.005354759300959749
Hamilton Thorne Ltd.,risk_constraint,2,0.0009609964243627728
Hamilton Thorne Ltd.,risk_constraint,3,0.0030628522136863165
Hamilton Thorne Ltd.,risk_external,1,0.02110885047839744
Hamilton Thorne Ltd.,risk_external,2,-0.009188664856939763
Hamilton Thorne Ltd.,risk_external,3,-0.005128090156021147
Hamilton Thorne Ltd.,risk_legal,1,-0.004679964633215452
Hamilton Thorne Ltd.,risk_legal,2,0.0021733789001462814
Hamilton Thorne Ltd.,risk_legal,3,0.0009617575193644238
Hamilton Thorne Ltd.,risk_uncertainty,1,0.004824222754292573
Hamilton Thorne Ltd.,risk_uncertainty,2,-0.003632813458037109
Hamilton Thorne Ltd.,risk_uncertainty,3,0.0007995464108627671
Hawaiian Holdings,risk_constraint,1,-0.010369511643902277
Hawaiian Holdings,risk_constraint,2,0.002219886784411984
Hawaiian Holdings,risk_constraint,3,0.006758488354431404
Hawaiian Holdings,risk_external,1,0.036730310689387105
Hawaiian Holdings,risk_external,2,-0.012123355367639428
Hawaiian Holdings,risk_external,3,-0.016646033043903344
Hawaiian Holdings,risk_legal,1,-0.00011561367012127179
Hawaiian Holdings,risk_legal,2,-0.003175960503222468
Hawaiian Holdings,risk_legal,3,0.005555012468074053
Hawaiian Holdings,risk_uncertainty,1,-0.011773240264178975
Hawaiian Holdings,risk_uncertainty,2,0.0035471630459884274
Hawaiian Holdings,risk_uncertainty,3,0.005915548710465491
Haynes International,risk_constraint,1,0.008660368404359157
Haynes International,risk_constraint,2,-0.005697721756291503
Haynes International,risk_constraint,3,-0.0007010286329588834
Haynes International,risk_external,1,-0.005692624579712329
Haynes International,risk_external,2,0.012013959963119174
Haynes International,risk_external,3,-0.00887791354322103
Haynes International,risk_legal,1,0.008623102805128721
Haynes International,risk_legal,2,-0.006557762126391368
Haynes International,risk_legal,3,0.00030100722572274133
Haynes International,risk_uncertainty,1,0.009403153641889974
Haynes International,risk_uncertainty,2,-0.00808492208426899
Haynes International,risk_uncertainty,3,0.0013830293759838218
Heritage-Crystal Clean,risk_constraint,1,-0.0035000372670932287
Heritage-Crystal Clean,risk_constraint,2,-0.009986783429361322
Heritage-Crystal Clean,risk_constraint,3,0.02277580377746959
Heritage-Crystal Clean,risk_external,1,0.025255806258071726
Heritage-Crystal Clean,risk_external,2,0.020611096746947402
Heritage-Crystal Clean,risk_external,3,-0.06521670998499438
Heritage-Crystal Clean,risk_legal,1,-0.005478016598217301
Heritage-Crystal Clean,risk_legal,2,-0.010040846134091286
Heritage-Crystal Clean,risk_legal,3,0.02487756204778437
Heritage-Crystal Clean,risk_uncertainty,1,0.0018716240101861886
Heritage-Crystal Clean,risk_uncertainty,2,-0.010818018165145223
Heritage-Crystal Clean,risk_uncertainty,3,0.018952362299122325
Hersha Hospitality Trust,risk_constraint,1,-0.01738892950625637
Hersha Hospitality Trust,risk_constraint,2,0.0036483842591541575
Hersha Hospitality Trust,risk_constraint,3,0.009842288600870627
Hersha Hospitality Trust,risk_external,1,0.03662539652438376
Hersha Hospitality Trust,risk_external,2,-0.012972524698369212
Hersha Hospitality Trust,risk_external,3,-0.011430658080546913
Hersha Hospitality Trust,risk_legal,1,-0.00893722412583997
Hersha Hospitality Trust,risk_legal,2,-7.678278480740316e-05
Hersha Hospitality Trust,risk_legal,3,0.008491155521019398
Hersha Hospitality Trust,risk_uncertainty,1,-0.020701675613071846
Hersha Hospitality Trust,risk_uncertainty,2,0.0034775360716300455
Hersha Hospitality Trust,risk_uncertainty,3,0.013240092013623351
Hibbett,risk_constraint,1,-0.0536415592021278
Hibbett,risk_constraint,2,0.03592189354308658
Hibbett,risk_constraint,3,0.03031272244535942
Hibbett,risk_external,1,0.07712095396594774
Hibbett,risk_external,2,-0.14240176879343655
Hibbett,risk_external,3,0.0332734554612224
Hibbett,risk_legal,1,-0.060018461672528764
Hibbett,risk_legal,2,0.04393681911808595
Hibbett,risk_legal,3,0.030745353375213332
Hibbett,risk_uncertainty,1,-0.05794898531694545
Hibbett,risk_uncertainty,2,0.03044747067200292
Hibbett,risk_uncertainty,3,0.03982535978375351
Hill International,risk_constraint,1,-0.006443210623175698
Hill International,risk_constraint,2,0.0009590012327970975
Hill International,risk_constraint,3,0.0052866698587931155
Hill International,risk_external,1,0.004683864608751316
Hill International,risk_external,2,-0.0054236412133974255
Hill International,risk_external,3,0.0075586310082459834
Hill International,risk_legal,1,-0.00995642222029079
Hill International,risk_legal,2,0.0037412807387883847
Hill International,risk_legal,3,0.0027189655191079496
Hill International,risk_uncertainty,1,-0.008910406617133675
Hill International,risk_uncertainty,2,0.0020955826802029156
Hill International,risk_uncertainty,3,0.005455064525361013
Hipcricket,risk_constraint,1,0.02111389049012654
Hipcricket,risk_constraint,2,-0.002800670093690383
Hipcricket,risk_constraint,3,-0.012348117088186606
Hipcricket,risk_external,1,-0.05218997746997941
Hipcricket,risk_external,2,0.032003649011198884
Hipcricket,risk_external,3,0.01289121382641643
Hipcricket,risk_legal,1,0.007469853719730082
Hipcricket,risk_legal,2,0.0035317348029544633
Hipcricket,risk_legal,3,-0.007547888873043637
Hipcricket,risk_uncertainty,1,0.035797898678925334
Hipcricket,risk_uncertainty,2,-0.006276367006372719
Hipcricket,risk_uncertainty,3,-0.019861727415154667
Holly Energy Partners LP,risk_constraint,1,0.007171745465916693
Holly Energy Partners LP,risk_constraint,2,-0.0054627207104211975
Holly Energy Partners LP,risk_constraint,3,-0.00026917777268594713
Holly Energy Partners LP,risk_external,1,0.009994566093773641
Holly Energy Partners LP,risk_external,2,0.0031031807395117163
Holly Energy Partners LP,risk_external,3,-0.006532309720810619
Holly Energy Partners LP,risk_legal,1,0.0019222302882911488
Holly Energy Partners LP,risk_legal,2,-0.0012994624985300223
Holly Energy Partners LP,risk_legal,3,-0.00016678043677616455
Holly Energy Partners LP,risk_uncertainty,1,0.00809892630310449
Holly Energy Partners LP,risk_uncertainty,2,-0.005826034364866103
Holly Energy Partners LP,risk_uncertainty,3,-0.0005010115132156147
HollySys Automation Technologies Ltd.,risk_constraint,1,-0.014361078414582644
HollySys Automation Technologies Ltd.,risk_constraint,2,0.007152954052048663
HollySys Automation Technologies Ltd.,risk_constraint,3,0.0037237118145528737
HollySys Automation Technologies Ltd.,risk_external,1,0.011058566674508497
HollySys Automation Technologies Ltd.,risk_external,2,-0.022561621716647304
HollySys Automation Technologies Ltd.,risk_external,3,0.009252773720124797
HollySys Automation Technologies Ltd.,risk_legal,1,-0.01457152237469585
HollySys Automation Technologies Ltd.,risk_legal,2,0.006994570065167875
HollySys Automation Technologies Ltd.,risk_legal,3,0.0039653386699813825
HollySys Automation Technologies Ltd.,risk_uncertainty,1,-0.025506804079598804
HollySys Automation Technologies Ltd.,risk_uncertainty,2,0.00496482796405507
HollySys Automation Technologies Ltd.,risk_uncertainty,3,0.01211431497745514
Home Capital Group,risk_constraint,1,-0.017694264908182374
Home Capital Group,risk_constraint,2,0.007364581328220462
Home Capital Group,risk_constraint,3,0.024045538237224492
Home Capital Group,risk_external,1,0.024748862737346975
Home Capital Group,risk_external,2,-0.02075259169025885
Home Capital Group,risk_external,3,-0.017794663468442794
Home Capital Group,risk_legal,1,-0.018215473518158894
Home Capital Group,risk_legal,2,0.0053024587950899794
Home Capital Group,risk_legal,3,0.028207303940438477
Home Capital Group,risk_uncertainty,1,-0.01581157558808737
Home Capital Group,risk_uncertainty,2,0.005988024880100669
Home Capital Group,risk_uncertainty,3,0.02238557857237705
Hooper Holmes,risk_constraint,1,-0.007596208760596931
Hooper Holmes,risk_constraint,2,0.0051707822239752555
Hooper Holmes,risk_constraint,3,7.956645928768567e-05
Hooper Holmes,risk_external,1,-0.003877880965787038
Hooper Holmes,risk_external,2,-0.0046765054498445965
Hooper Holmes,risk_external,3,0.011475976438429682
Hooper Holmes,risk_legal,1,-0.010358396765167675
Hooper Holmes,risk_legal,2,0.007391592697319184
Hooper Holmes,risk_legal,3,-0.0004238236893393012
Hooper Holmes,risk_uncertainty,1,0.0046756920793391285
Hooper Holmes,risk_uncertainty,2,-0.0008267572848251132
Hooper Holmes,risk_uncertainty,3,-0.003731467063446141
ION Geophysical Corp.,risk_constraint,1,-0.007471520086466612
ION Geophysical Corp.,risk_constraint,2,0.011975701289965902
ION Geophysical Corp.,risk_constraint,3,-0.007570310103655225
ION Geophysical Corp.,risk_external,1,-0.005395517923514281
ION Geophysical Corp.,risk_external,2,-0.020424028630461312
ION Geophysical Corp.,risk_external,3,0.034298452426923906
ION Geophysical Corp.,risk_legal,1,-0.016027334554397397
ION Geophysical Corp.,risk_legal,2,0.021054571376641375
ION Geophysical Corp.,risk_legal,3,-0.009899734050903646
ION Geophysical Corp.,risk_uncertainty,1,-0.005810925328055239
ION Geophysical Corp.,risk_uncertainty,2,0.009655653872787762
ION Geophysical Corp.,risk_uncertainty,3,-0.006355045960748731
Icpw Liquidation Corp.,risk_constraint,1,0.006946494243665681
Icpw Liquidation Corp.,risk_constraint,2,-0.0036734844124167703
Icpw Liquidation Corp.,risk_constraint,3,-0.0027106023759776955
Icpw Liquidation Corp.,risk_external,1,-0.030696366482184177
Icpw Liquidation Corp.,risk_external,2,0.029283371163640323
Icpw Liquidation Corp.,risk_external,3,0.002640171898174997
Icpw Liquidation Corp.,risk_legal,1,0.010748729164221326
Icpw Liquidation Corp.,risk_legal,2,-0.012741694165054017
Icpw Liquidation Corp.,risk_legal,3,0.0008555633347373482
Icpw Liquidation Corp.,risk_uncertainty,1,0.0027742278859359945
Icpw Liquidation Corp.,risk_uncertainty,2,0.0026630852524688995
Icpw Liquidation Corp.,risk_uncertainty,3,-0.0040377924794429455
ImmunoGen,risk_constraint,1,0.0024701005266609764
ImmunoGen,risk_constraint,2,0.03153912556586468
ImmunoGen,risk_constraint,3,-0.03971126830097553
ImmunoGen,risk_external,1,-0.031214803612021755
ImmunoGen,risk_external,2,-0.05097491808620988
ImmunoGen,risk_external,3,0.10694764285850811
ImmunoGen,risk_legal,1,0.009093410039577797
ImmunoGen,risk_legal,2,0.027510800915198287
ImmunoGen,risk_legal,3,-0.04553950090908766
ImmunoGen,risk_uncertainty,1,-0.001951762045823889
ImmunoGen,risk_uncertainty,2,0.03382884903019293
ImmunoGen,risk_uncertainty,3,-0.03536615731879989
Imperial Logistics Ltd.,risk_constraint,1,-0.0058939645984979454
Imperial Logistics Ltd.,risk_constraint,2,0.0036800606253414897
Imperial Logistics Ltd.,risk_constraint,3,0.0006988727009624679
Imperial Logistics Ltd.,risk_external,1,0.0015506963366100264
Imperial Logistics Ltd.,risk_external,2,-0.012468261437725886
Imperial Logistics Ltd.,risk_external,3,0.020225611901269556
Imperial Logistics Ltd.,risk_legal,1,-0.003921630094011924
Imperial Logistics Ltd.,risk_legal,2,0.002924089792187575
Imperial Logistics Ltd.,risk_legal,3,-0.0003788998691323632
Imperial Logistics Ltd.,risk_uncertainty,1,-0.014410880028166612
Imperial Logistics Ltd.,risk_uncertainty,2,0.007642990723596861
Imperial Logistics Ltd.,risk_uncertainty,3,0.004113242057344678
Indigo Books & Music,risk_constraint,1,-0.005987008206190301
Indigo Books & Music,risk_constraint,2,0.0003473615960497289
Indigo Books & Music,risk_constraint,3,0.002906427900132356
Indigo Books & Music,risk_external,1,0.021379189915207635
Indigo Books & Music,risk_external,2,-0.006147007449222449
Indigo Books & Music,risk_external,3,-0.007468497570446673
Indigo Books & Music,risk_legal,1,-0.003508777370373441
Indigo Books & Music,risk_legal,2,-0.00022650237322672444
Indigo Books & Music,risk_legal,3,0.0019584403589221807
Indigo Books & Music,risk_uncertainty,1,-0.0005355388184532584
Indigo Books & Music,risk_uncertainty,2,-0.006246477237770412
Indigo Books & Music,risk_uncertainty,3,0.003983255868345665
Internap Holding LLC,risk_constraint,1,0.0026975431318712446
Internap Holding LLC,risk_constraint,2,-0.003360651729914413
Internap Holding LLC,risk_constraint,3,0.00025337236300441773
Internap Holding LLC,risk_external,1,0.0006820446123923358
Internap Holding LLC,risk_external,2,0.00504003615379387
Internap Holding LLC,risk_external,3,-0.0028213415389741108
Internap Holding LLC,risk_legal,1,-0.00433490455803126
Internap Holding LLC,risk_legal,2,0.0006696063676300923
Internap Holding LLC,risk_legal,3,0.0019105201139137126
Internap Holding LLC,risk_uncertainty,1,0.00756844981894095
Internap Holding LLC,risk_uncertainty,2,-0.004847241196008979
Internap Holding LLC,risk_uncertainty,3,-0.0015336986513898537
Interphase Corp.,risk_constraint,1,0.01691711717535364
Interphase Corp.,risk_constraint,2,-0.003408588943968626
Interphase Corp.,risk_constraint,3,-0.009108893719957396
Interphase Corp.,risk_external,1,-0.024356677814518987
Interphase Corp.,risk_external,2,0.004120490476869314
Interphase Corp.,risk_external,3,0.01396380816722996
Interphase Corp.,risk_legal,1,0.008871789132311592
Interphase Corp.,risk_legal,2,0.001013455120030962
Interphase Corp.,risk_legal,3,-0.007798820464280862
Interphase Corp.,risk_uncertainty,1,0.0507160656517526
Interphase Corp.,risk_uncertainty,2,-0.01425587274290745
Interphase Corp.,risk_uncertainty,3,-0.02295212788854271
Invacare Corp.,risk_constraint,1,-0.012854230603775826
Invacare Corp.,risk_constraint,2,0.00868945868335782
Invacare Corp.,risk_constraint,3,0.0012785526543596301
Invacare Corp.,risk_external,1,0.01404897568311079
Invacare Corp.,risk_external,2,-0.02058700919833787
Invacare Corp.,risk_external,3,0.009213490319969118
Invacare Corp.,risk_legal,1,-0.019581942416562435
Invacare Corp.,risk_legal,2,0.013759578793922552
Invacare Corp.,risk_legal,3,0.001448096100722695
Invacare Corp.,risk_uncertainty,1,-0.00934753198869023
Invacare Corp.,risk_uncertainty,2,0.008526430921413088
Invacare Corp.,risk_uncertainty,3,-0.0011823909875345786
Iteris,risk_constraint,1,-0.002369961663704885
Iteris,risk_constraint,2,0.0023098767265564016
Iteris,risk_constraint,3,-0.0006058824179264763
Iteris,risk_external,1,0.01590416370822937
Iteris,risk_external,2,-0.01564706127667489
Iteris,risk_external,3,0.0042318243371641815
Iteris,risk_legal,1,-0.018996786876898486
Iteris,risk_legal,2,0.014193796906100401
Iteris,risk_legal,3,5.04965963305376e-05
Iteris,risk_uncertainty,1,0.012446504659069123
Iteris,risk_uncertainty,2,-0.005373389562662411
Iteris,risk_uncertainty,3,-0.004491447050879696
Jackson Hewitt Tax Service,risk_constraint,1,0.0008627111028497076
Jackson Hewitt Tax Service,risk_constraint,2,-0.003418063661024951
Jackson Hewitt Tax Service,risk_constraint,3,0.0011265825837269653
Jackson Hewitt Tax Service,risk_external,1,-0.0074472160634733425
Jackson Hewitt Tax Service,risk_external,2,0.018098172567065005
Jackson Hewitt Tax Service,risk_external,3,-0.0010361966154244227
Jackson Hewitt Tax Service,risk_legal,1,0.001790312659997951
Jackson Hewitt Tax Service,risk_legal,2,-0.008993458955307104
Jackson Hewitt Tax Service,risk_legal,3,0.0037852442606937063
Jackson Hewitt Tax Service,risk_uncertainty,1,0.0001592393930785553
Jackson Hewitt Tax Service,risk_uncertainty,2,0.0009597685926993488
Jackson Hewitt Tax Service,risk_uncertainty,3,-0.0010036154808254212
James River Coal Co.,risk_constraint,1,0.002469993660051339
James River Coal Co.,risk_constraint,2,-0.00635007226947921
James River Coal Co.,risk_constraint,3,0.000493542129225594
James River Coal Co.,risk_external,1,-0.01168832364714747
